# Wavelength(micron)	Flux(Jy)	Flux_error(Jy)
1.1761e+01 6.1554e-04 1.1723e-05
1.1780e+01 6.5554e-04 1.2163e-05
1.1798e+01 6.6190e-04 1.2300e-05
1.1816e+01 6.9247e-04 1.2754e-05
1.1834e+01 7.6941e-04 1.3133e-05
1.1852e+01 8.1314e-04 1.3603e-05
1.1870e+01 8.4047e-04 1.3930e-05
1.1888e+01 8.5475e-04 1.4114e-05
1.1906e+01 8.5338e-04 1.4390e-05
1.1924e+01 8.7375e-04 1.4661e-05
1.1940e+01 8.4711e-04 1.4871e-05
1.1958e+01 7.6951e-04 1.5126e-05
1.1976e+01 6.2785e-04 1.4647e-05
