# Wavelength(micron)	Flux(Jy)	Flux_error(Jy)
5.2045e+00 2.2815e-04 7.6431e-07
5.2667e+00 1.9104e-04 7.0438e-07
5.3277e+00 1.7438e-04 6.7634e-07
5.3876e+00 1.3880e-04 6.2234e-07
5.4463e+00 9.9563e-05 5.6923e-07
5.5039e+00 7.5289e-05 5.2684e-07
5.5607e+00 5.6724e-05 4.9195e-07
5.6166e+00 4.1945e-05 4.4386e-07
5.6716e+00 3.4362e-05 4.3970e-07
5.7258e+00 2.9157e-05 3.9798e-07
5.7791e+00 2.9670e-05 4.2400e-07
5.8317e+00 2.8187e-05 4.3915e-07
5.8835e+00 2.3716e-05 4.2948e-07
5.9346e+00 2.2498e-05 4.1646e-07
5.9849e+00 2.7761e-05 4.7117e-07
6.0346e+00 2.7766e-05 4.3405e-07
6.0836e+00 2.6740e-05 4.6730e-07
6.1319e+00 3.0310e-05 4.8520e-07
6.1795e+00 4.5317e-05 5.2764e-07
6.2266e+00 6.9059e-05 5.9180e-07
6.2731e+00 8.8724e-05 6.4934e-07
6.3190e+00 7.9546e-05 6.1583e-07
6.3643e+00 4.9727e-05 5.6496e-07
6.4093e+00 3.2429e-05 5.0208e-07
6.5410e+00 2.4615e-05 5.0922e-07
6.5839e+00 2.5623e-05 5.1739e-07
6.6266e+00 3.0555e-05 5.6707e-07
6.6688e+00 3.7293e-05 5.9254e-07
6.7106e+00 4.8541e-05 6.3390e-07
6.7522e+00 5.5025e-05 6.5914e-07
6.7934e+00 5.8893e-05 6.4372e-07
6.8342e+00 5.9119e-05 6.4568e-07
6.8747e+00 7.2545e-05 7.1974e-07
6.9149e+00 8.6954e-05 7.5828e-07
6.9547e+00 8.7975e-05 7.7925e-07
6.9943e+00 8.6484e-05 7.7285e-07
7.0335e+00 9.2705e-05 7.9144e-07
7.0724e+00 1.0522e-04 8.3288e-07
7.1110e+00 1.0809e-04 8.5787e-07
7.1493e+00 9.2409e-05 8.1719e-07
7.1873e+00 8.3769e-05 8.2169e-07
7.2249e+00 8.3131e-05 8.1065e-07
7.2624e+00 7.0108e-05 7.7971e-07
7.2995e+00 5.4540e-05 7.5435e-07
7.3363e+00 4.4573e-05 7.4169e-07
7.3729e+00 3.7709e-05 7.3571e-07
7.4092e+00 3.4675e-05 7.3968e-07
7.4451e+00 3.6981e-05 7.6449e-07
7.4809e+00 4.2773e-05 7.7106e-07
7.5164e+00 5.1713e-05 7.8421e-07
7.5516e+00 5.8499e-05 8.2736e-07
7.5866e+00 6.7308e-05 8.4334e-07
7.6214e+00 6.2730e-05 8.3214e-07
7.6558e+00 4.4756e-05 7.8724e-07
7.6901e+00 3.3723e-05 7.9765e-07
7.7241e+00 3.5477e-05 8.0114e-07
7.7579e+00 4.6644e-05 8.3402e-07
7.7914e+00 5.4673e-05 8.4497e-07
7.8248e+00 5.6822e-05 8.7405e-07
7.8579e+00 5.5946e-05 8.6524e-07
7.8909e+00 5.0534e-05 8.5084e-07
7.9235e+00 5.8887e-05 8.9686e-07
7.9561e+00 6.8910e-05 9.4063e-07
7.9884e+00 7.5403e-05 9.6052e-07
8.0205e+00 7.9629e-05 9.8413e-07
8.0525e+00 8.9281e-05 1.0177e-06
8.0841e+00 1.0859e-04 1.1327e-06
8.1157e+00 1.3257e-04 1.1600e-06
8.1471e+00 1.3757e-04 1.1862e-06
8.1784e+00 1.4585e-04 1.1995e-06
8.2094e+00 1.6290e-04 1.2932e-06
8.2403e+00 1.8827e-04 1.3600e-06
8.2710e+00 2.1252e-04 1.3290e-06
8.3016e+00 2.2260e-04 1.4536e-06
8.3320e+00 2.3092e-04 1.4730e-06
8.3623e+00 2.4511e-04 1.4955e-06
8.3924e+00 2.8019e-04 1.5674e-06
8.4224e+00 3.0651e-04 1.6677e-06
8.4523e+00 3.1198e-04 1.6562e-06
8.4821e+00 3.0655e-04 1.6353e-06
8.5116e+00 3.1688e-04 1.6740e-06
8.5410e+00 3.5531e-04 1.7357e-06
8.5703e+00 3.7884e-04 1.8000e-06
8.5995e+00 3.6574e-04 1.7898e-06
8.6286e+00 3.5581e-04 1.7961e-06
8.6575e+00 3.6863e-04 1.8304e-06
8.6863e+00 3.9958e-04 1.9230e-06
8.7150e+00 4.1015e-04 1.9394e-06
8.7435e+00 3.8802e-04 1.9177e-06
8.7719e+00 3.5065e-04 1.8075e-06
8.8002e+00 3.5169e-04 1.8927e-06
8.8284e+00 4.0313e-04 1.9387e-06
8.8564e+00 4.2552e-04 2.0718e-06
8.8843e+00 4.0918e-04 2.0196e-06
8.9121e+00 3.6413e-04 1.9518e-06
8.9397e+00 3.2645e-04 1.8988e-06
8.9672e+00 3.3308e-04 1.9427e-06
8.9947e+00 3.5633e-04 1.9970e-06
9.0219e+00 3.6452e-04 2.0374e-06
9.0491e+00 3.5496e-04 2.0142e-06
9.0761e+00 3.5173e-04 2.0545e-06
9.1030e+00 3.3821e-04 1.8623e-06
9.1298e+00 3.2399e-04 2.0362e-06
9.1566e+00 3.1255e-04 2.0031e-06
9.1832e+00 3.2459e-04 2.0508e-06
9.2096e+00 3.3850e-04 2.2412e-06
9.2360e+00 3.6059e-04 2.2225e-06
9.2622e+00 3.7581e-04 2.1826e-06
9.2883e+00 3.3310e-04 2.1449e-06
